no;state;year;sid;cdl;pre2_cdl;caselaw;anywhere;assumption;civil;homicide_c;robbery_gun_r;jhcitizen_c;jhpolice_c;homicide;robbery;assault;burglary;larceny;motor;murder;hc_felonywsus;jhcitizen;jhpolice;population;police;unemployrt;income;blackm_15_24;whitem_15_24;blackm_25_44;whitem_25_44;prisoner;lagprisoner;poverty;exp_subsidy;exp_pubwelfare;northeast;midwest;south;west;effyear;r20001;r20002;r20003;r20004;r20011;r20012;r20013;r20014;r20021;r20022;r20023;r20024;r20031;r20032;r20033;r20034;r20041;r20042;r20043;r20044;r20051;r20052;r20053;r20054;r20061;r20062;r20063;r20064;r20071;r20072;r20073;r20074;r20081;r20082;r20083;r20084;r20091;r20092;r20093;r20094;r20101;r20102;r20103;r20104;trend_1;trend_2;trend_3;trend_4;trend_5;trend_6;trend_7;trend_8;trend_9;trend_10;trend_11;trend_12;trend_13;trend_14;trend_15;trend_16;trend_17;trend_18;trend_19;trend_20;trend_21;trend_22;trend_23;trend_24;trend_25;trend_26;trend_27;trend_28;trend_29;trend_30;trend_31;trend_32;trend_33;trend_34;trend_35;trend_36;trend_37;trend_38;trend_39;trend_40;trend_41;trend_42;trend_43;trend_44;trend_45;trend_46;trend_47;trend_48;trend_49;trend_50;trend_51;l_murder;l_homicide;l_homicide_c;l_robbery;l_assault;l_burglary;l_larceny;l_motor;l_robbery_gun;l_jhcitizen;l_jhpolice;l_hc_felonywsus;l_robbery_gun_r;l_pop;l_police;l_income;l_prisoner;l_lagprisoner;l_exp_subsidy;l_exp_pubwelfare;popwt;treatment_date;post;treated
309;New Hampshire;2000;30;0;0;0;0;0;0;22;0.110375278;0;0;1.832956076;37.74223328;97.47993469;415.9143982;1729.727295;178.9631653;1.166426539;0.166632369;0.083316185;0.083316185;1200247;206.2075556;2.700000048;64478;6.810514927;24.37764931;13.98062229;68.22396088;188.044632;187.9057617;5.820218672;92.12256622;1132.030273;1;0;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153944835;0.605930005;3.091042519;3.630779743;4.579646587;6.030479431;7.455718994;5.187180042;-2.203869104;-2.485112429;-2.485112429;-1.791965246;-2.203869104;13.99803829;5.328883171;11.07407951;5.236679554;5.235940456;4.523119926;7.031767845;1274359;NA;0;0
310;New Hampshire;2001;30;0;0;0;0;0;0;17;0.112359554;0;0;1.389302015;36.36702347;100.029747;399.546936;1639.376465;174.8886108;0.817236483;0.163447306;0.081723653;0.081723653;1223636;220.9807492;3.400000095;63216;6.816487789;24.22387123;13.67130375;65.43612671;195.4829712;188.044632;6.123471359;89.41001892;1070.523438;1;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.201826766;0.328801474;2.833213329;3.5936625;4.605467796;5.990331173;7.402071476;5.164149284;-2.186051369;-2.504411697;-2.504411697;-1.811264634;-2.186051369;14.01733685;5.398075581;11.05431271;5.275473118;5.236679554;4.493232727;6.975903034;1274359;NA;0;0
311;New Hampshire;2002;30;0;0;0;0;0;0;12;0.14043583;0;1;0.968587875;33.33556747;95.64805603;390.5023499;1571.372437;156.9112396;0.887872219;0.080715656;0.080715656;0.161431313;1238917;203.6456034;4.599999905;67047;6.832903385;24.20896721;13.44440365;63.09357452;197.8340759;195.4829712;6.414231139;96.20915222;953.5209351;1;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.118927442;-0.031916067;2.484906673;3.506624937;4.560675144;5.967433929;7.359704494;5.055680275;-1.963004589;-2.516822815;-1.823675513;-2.516822815;-1.963004589;14.02974796;5.316381454;11.11314869;5.287428856;5.275473118;4.566524506;6.860161304;1274359;NA;0;0
312;New Hampshire;2003;30;0;0;0;0;0;0;17;0.197916672;0;0;1.358291864;38.35176849;80.05931854;366.658905;1592.717041;154.4457703;0.878894687;0.239698559;0.07989952;0.07989952;1251572;213.331714;4.5;65874;6.893570423;24.31845665;13.23439598;60.80912781;194.4754333;197.8340759;6.534102712;96.83768463;1122.88269;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.129090205;0.306227928;2.833213329;3.646800756;4.382767677;5.90443182;7.373196602;5.039843082;-1.619909167;-2.526985407;-2.526985407;-1.428373098;-1.619909167;14.03991127;5.362848282;11.09549904;5.270305634;5.287428856;4.573036194;7.023654461;1274359;NA;0;0
313;New Hampshire;2004;30;0;0;0;0;0;0;17;0.231999993;0;1;1.347100139;39.62059402;96.59500885;394.5418701;1562.873901;154.9957581;1.030135393;0.158482373;0.079241186;0.158482373;1261970;209.5136968;3.900000095;65581;6.940022469;24.53552818;13.08287811;58.60202789;193.9824219;194.4754333;6.742870274;97.06062317;1318.950073;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029690243;0.297954237;2.833213329;3.679348946;4.570527077;5.977725506;7.354281425;5.043397903;-1.461017966;-2.535259008;-1.842111945;-1.842111945;-1.461017966;14.04818439;5.344789028;11.09104156;5.267767429;5.270305634;4.575335979;7.184591293;1274359;NA;0;0
314;New Hampshire;2005;30;0;0;0;0;0;0;19;0.210958898;1;0;1.493140221;28.68400955;76.30731964;329.4338684;1453.296875;105.7771988;1.335967541;0.235758975;0.15717265;0.078586325;1272486;243.4604389;3.599999905;63642;6.974929333;24.71241379;12.93554497;56.45358658;198.82341;193.9824219;7.574857405;98.14691925;1351.598877;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.289655775;0.400881433;2.944438934;3.356339693;4.334768772;5.797375679;7.281589985;4.661334991;-1.556091905;-1.850410342;-2.543557644;-1.444945335;-1.556091905;14.05648327;5.494954586;11.06102848;5.292417049;5.267767429;4.586465359;7.209043503;1274359;NA;0;0
315;New Hampshire;2006;30;0;0;0;0;0;0;13;0.177631572;0;0;0.988672078;34.67957687;93.92385101;366.6452332;1579.59375;115.598587;0.912620425;0.076051697;0.076051697;0.076051697;1314895;243.1372847;3.400000095;67014;6.799934387;24.19120979;12.45878983;52.93525314;213.3250122;198.82341;7.747538777;94.58215332;1150.568848;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.091435231;-0.011392572;2.564949274;3.546150923;4.542484283;5.904394627;7.364923;4.750123501;-1.728043675;-2.576341867;-2.576341867;-2.576341867;-1.728043675;14.08926773;5.493626118;11.11265659;5.362816811;5.292417049;4.549468994;7.04801178;1274359;NA;0;0
316;New Hampshire;2007;30;0;0;0;0;0;0;12;0.211363643;0;0;0.915852964;33.58127594;83.18997955;390.8402405;1480.552612;105.5520554;0.839531898;0.152642161;0.07632108;0.07632108;1310254;248.5014356;3.599999905;71060;6.858211994;24.41610527;12.42125607;51.64044571;224.6129303;213.3250122;7.09824202;99.50393677;1160.309937;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.174910814;-0.087899447;2.484906673;3.513968706;4.421126842;5.968298912;7.300170898;4.659204483;-1.554175258;-2.57280612;-2.57280612;-1.879658937;-1.554175258;14.08573151;5.51544857;11.17127991;5.414378643;5.362816811;4.600197315;7.056442261;1274359;NA;0;0
317;New Hampshire;2008;30;0;0;0;0;0;0;14;0.200471699;0;0;1.066830873;32.30973434;98.22463989;330.1079407;1700.528442;107.1402969;0.99062866;0.152404413;0.076202206;0.076202206;1312298;257.0300343;4;67013;6.876105785;24.39628792;12.3766861;50.39792633;221.2911987;224.6129303;7.615572073;99.80683136;1192.345337;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.009415528;0.064692453;2.639057398;3.4753685;4.587256908;5.79941988;7.438694477;4.674139023;-1.607082248;-2.574364901;-2.574364901;-1.881217718;-1.607082248;14.08729076;5.549192905;11.11264229;5.399479389;5.414378643;4.603236675;7.083677292;1274359;NA;0;0
318;New Hampshire;2009;30;0;0;0;0;0;0;11;0.189427316;0;0;0.836235464;34.51371765;95.86299133;373.6452026;1729.334961;85.67612457;0.836235464;0.152042806;0.076021403;0.076021403;1315419;254.8997696;6.400000095;65190;6.881457329;24.29393196;12.29539776;49.10313797;207.6144562;221.2911987;8.420814965;110.2406921;1373.928345;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.178845048;-0.178845051;2.397895336;3.541356802;4.562920094;5.923306465;7.45549202;4.450574398;-1.663749933;-2.576740265;-2.576740265;-1.883593202;-1.663749933;14.08966541;5.54087019;11.08506107;5.335682869;5.399479389;4.702666283;7.225429535;1274359;NA;0;0
319;New Hampshire;2010;30;0;0;0;0;0;0;13;0.208425716;0;0;0.987650573;34.26387787;100.4364624;413.369751;1699.746582;73.54198456;0.987650573;0.151946247;0.075973123;0.075973123;1316255;261.4235084;6.099999905;66707;7.367645264;28.29854393;11.95923328;55.96126938;209.7617798;207.6144562;7.87772886;120.3854904;1450.604126;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.012426315;-0.012426315;2.564949274;3.534091711;4.609525204;6.024342537;7.438234329;4.297856331;-1.568172574;-2.57737565;-2.57737565;-1.884228468;-1.568172574;14.09030151;5.566141605;11.10806561;5.345972538;5.335682869;4.790699005;7.279735565;1274359;NA;0;0
320;New Jersey;2000;31;0;0;0;0;0;0;289;0.334833622;1;6;3.516016483;164.8877869;208.0289459;534.3858643;1892.59021;415.486084;3.516016483;0.462313592;0.024332294;0.085163027;8219529;464.8319873;3.700000048;63818;0.036267284;0.596141219;0.068020932;1.340697289;362.3565369;386.7297974;7.879940566;51.4609375;882.7821045;1;0;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.257328629;1.257328668;5.666426659;5.105265141;5.337677002;6.281118393;7.545701504;6.029448986;-1.094121575;-3.715950727;-2.463187933;-0.771511853;-1.094121575;15.92202377;6.141675949;11.06379032;5.89262867;5.957726479;3.940823078;6.783078194;8530271;NA;0;0
321;New Jersey;2001;31;0;0;0;0;0;0;336;0.324521601;2;11;4.053272247;170.2133026;209.5396881;564.7076416;1882.250244;454.8832703;4.089461803;0.675545335;0.036189929;0.144759715;8289599;468.2614925;4.300000191;63758;0.038867984;0.598424613;0.068423092;1.273390889;339.4856567;362.3565369;7.946753516;52.14299393;863.4462891;1;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.40841341;1.399524517;5.817111015;5.137052536;5.344913006;6.336308002;7.540223122;6.120040894;-1.125403166;-3.318974495;-1.932680011;-0.392235011;-1.125403166;15.93051243;6.149026871;11.06285;5.827431679;5.89262867;3.953989744;6.760931492;8530271;NA;0;0
322;New Jersey;2002;31;0;0;0;0;0;0;339;0.328054458;2;5;4.037946224;166.2228241;197.6449585;522.8961792;1763.605713;425.8901672;4.061769009;0.607478619;0.035734039;0.071468078;8395357;463.7206018;5.800000191;66134;0.040474754;0.601725459;0.069824308;1.226415992;332.2193298;339.4856567;8.430945819;55.59393311;967.8220825;1;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4016186;1.395736202;5.826000214;5.113329411;5.286472321;6.259382725;7.475115776;6.054181576;-1.114575624;-3.331651688;-2.638504505;-0.498438299;-1.114575624;15.94318962;6.139282227;11.09943867;5.805795193;5.827431679;4.018074036;6.875048161;8530271;NA;0;0
323;New Jersey;2003;31;0;0;0;0;0;0;406;0.325138658;2;12;4.808104515;158.0042572;194.8348236;514.6448364;1685.051147;409.8257751;4.808104515;0.935567141;0.035527866;0.153954089;8444076;472.5324594;5.900000095;66441;0.041425493;0.608308136;0.07122153;1.191545367;322.664093;332.2193298;8.982143221;56.9206543;983.1471558;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.570302963;1.570302935;6.006353378;5.06262207;5.272151947;6.243476868;7.429551125;6.015732288;-1.123503566;-3.337437868;-1.871100903;-0.066602364;-1.123503566;15.94897556;6.158106327;11.10406971;5.776611805;5.805795193;4.041658401;6.890758991;8530271;NA;0;0
324;New Jersey;2004;31;0;0;0;0;0;0;392;0.325481802;6;19;4.609978199;153.7756958;189.855835;482.5188904;1646.150269;356.4030457;4.609978199;0.870251;0.08232104;0.235202968;8503294;472.6991681;4.900000095;63803;0.04364191;0.611492455;0.073547967;1.171992898;314.6662903;322.664093;8.434825375;61.67772293;1394.455444;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.528223157;1.528223128;5.971261978;5.035494804;5.246264935;6.179019928;7.406194687;5.876062393;-1.122448683;-2.497128487;-1.447306395;-0.138973609;-1.122448683;15.95596409;6.158459187;11.06355572;5.751512527;5.776611805;4.12192297;7.240259171;8530271;NA;0;0
325;New Jersey;2005;31;0;0;0;0;0;0;417;0.332046926;0;12;4.893546581;155.0796661;188.6890564;457.4351196;1604.52002;324.8634338;4.893546581;0.66890204;0.011735124;0.152556613;8521427;478.9103985;4.5;70772;0.043830685;0.603995085;0.074975707;1.160216451;321.0612488;314.6662903;8.661741748;64.13095856;1509.171265;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.587917328;1.587917313;6.0330863;5.043939114;5.240100384;6.125635147;7.380579948;5.783404827;-1.102478981;-4.445168972;-1.88021946;-0.40211767;-1.102478981;15.9580946;6.171513557;11.16721916;5.771631718;5.751512527;4.160927296;7.31931591;8530271;NA;0;0
326;New Jersey;2006;31;0;0;0;0;0;0;427;0.323027402;6;6;4.894229412;153.1080017;178.3356476;451.3006897;1543.52771;283.6016846;4.894229412;0.790870845;0.080233276;0.080233276;8724560;417.8548832;4.599999905;73598;0.04346351;0.577622235;0.075006649;1.122543693;313.7235718;321.0612488;8.490067121;101.3423767;1549.954956;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.588056803;1.58805684;6.056784153;5.031143665;5.18366766;6.11213398;7.341825962;5.64757061;-1.130018115;-2.522816896;-2.522816896;-0.234620601;-1.130018115;15.98165226;6.035134315;11.20637321;5.748512268;5.771631718;4.618504524;7.345981121;8530271;NA;0;0
327;New Jersey;2007;31;0;0;0;0;0;0;381;0.321938008;1;8;4.394557476;144.743576;167.5122223;429.2133179;1527.529663;252.8773651;4.394557476;0.772796214;0.023068544;0.10380844;8669815;480.6561616;4.199999809;63628;0.044533823;0.571004093;0.076622166;1.118039966;309.4299011;313.7235718;8.37068611;114.2640076;1442.93103;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.480366826;1.480366838;5.942799568;4.974963665;5.12105608;6.061954021;7.33140707;5.532904625;-1.133396268;-3.76928544;-2.265208006;-0.257739902;-1.133396268;15.97535801;6.175152302;11.06080914;5.734731674;5.748512268;4.738511562;7.274431705;8530271;NA;0;0
328;New Jersey;2008;31;0;0;0;0;0;0;376;0.330997556;3;6;4.342469215;146.685379;163.4431458;466.6075745;1600.072876;233.0612488;4.342469215;0.508161306;0.046196483;0.080843844;8658668;485.3171412;5.5;66132;0.0452841;0.552960336;0.077356011;1.098552346;299.734314;309.4299011;8.547146051;111.3980179;1452.814331;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.468443155;1.46844313;5.929589272;4.988289833;5.096465111;6.145488739;7.377804279;5.451301098;-1.105644345;-3.074851513;-2.515235901;-0.676956356;-1.105644345;15.9740715;6.184802532;11.09940815;5.702896595;5.734731674;4.713109493;7.281258106;8530271;NA;0;0
329;New Jersey;2009;31;0;0;0;0;0;0;319;0.310507774;0;9;3.687627554;134.5463867;163.1572876;427.0827637;1483.177734;179.225647;3.687627554;0.543318152;0.011559961;0.11559961;8650548;480.9984292;9.100000381;65846;0.047858238;0.548150241;0.079775296;1.097121239;293.4149475;299.734314;9.227831578;139.2319183;1547.459717;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.304983258;1.304983312;5.765191078;4.901908875;5.094714642;6.056977749;7.301942348;5.18864584;-1.169546366;-4.460207939;-2.157622814;-0.610060215;-1.169546366;15.97313309;6.17586422;11.0950737;5.681587696;5.702896595;4.936141014;7.344369888;8530271;NA;0;0
330;New Jersey;2010;31;0;0;0;0;0;0;371;0.33533594;2;16;4.237044334;134.9687042;158.5750885;442.342865;1470.448486;177.6589203;4.237044334;0.628133237;0.034261812;0.194150269;8756104;456.7784942;9.600000381;63540;0.047464032;1.040120125;0.07805983;1.931989431;285.5950623;293.4149475;9.316792034;142.1055603;1576.762817;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.443865895;1.443865935;5.916202068;4.905043125;5.06622839;6.092085361;7.293322563;5.17986536;-1.092622399;-3.373723984;-1.639122844;-0.465002984;-1.092622399;15.98526192;6.124198437;11.05942535;5.654574871;5.681587696;4.956570148;7.363129139;8530271;NA;0;0
331;New Mexico;2000;32;0;0;0;0;0;0;135;0.38455382;2;3;7.572617054;140.1775513;573.8361206;1196.978394;3249.213623;411.7821045;6.675121784;0.617028058;0.168280378;0.224373847;1782739;305.3167065;5;44432;12.14754391;39.91532135;22.99708557;96.79032898;299.6512756;294.5091553;17.33865698;154.5592499;1039.069336;0;0;0;1;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.898387432;2.024538722;4.905274868;4.942909718;6.352344036;7.087555885;8.086168289;6.020494461;-0.955671549;-1.782123804;-1.494441628;-0.482840776;-0.955671549;14.3936615;5.721349716;10.70171547;5.702619553;5.685309887;5.040577412;6.946080685;1894993.125;NA;0;0
332;New Mexico;2001;32;0;0;0;0;0;0;99;0.410389602;1;5;5.522017479;150.3215942;593.7005615;1090.570557;3146.211426;398.0872498;4.90846014;0.446223646;0.111555912;0.334667742;1792823;239.5105373;4.900000095;40793;12.20510864;40.38284683;22.71813774;94.72240448;316.1494446;299.6512756;18.22003622;192.2368469;1198.739136;0;0;0;1;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.590960264;1.708743279;4.595119953;5.012776852;6.38637495;6.994456291;8.053954124;5.986670971;-0.890648305;-2.193229437;-1.094617009;-0.806935012;-0.890648305;14.39930248;5.478597641;10.61626625;5.756215096;5.702619553;5.258728027;7.089025497;1894993.125;NA;0;0
333;New Mexico;2002;32;0;0;0;0;0;0;152;0.403898448;4;4;8.357535362;121.2942276;568.2024536;1079.551636;2936.464111;408.9143982;7.587762356;1.484562159;0.274918914;0.274918914;1818718;311.2082247;5.5;42972;12.12117577;40.16296005;22.19398499;91.76106262;329.2978821;316.1494446;18.00411059;187.5573578;1351.797974;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.026536703;2.123163571;5.023880482;4.798219204;6.342477798;6.98430109;7.98496151;6.013505936;-0.906591773;-1.291279078;-1.291279078;0.395119876;-0.906591773;14.41364288;5.740462303;10.66830444;5.796962738;5.756215096;5.234084606;7.209190845;1894993.125;NA;0;0
334;New Mexico;2003;32;0;0;0;0;0;0;116;0.38719669;1;3;6.310256958;105.3704071;519.072998;1033.41333;2752.305664;392.9766846;5.875066757;0.761582732;0.108797535;0.217595071;1838277;264.8675907;6;41617;12.08550167;40.23501205;21.77207184;89.24911499;338.5235291;329.2978821;17.99288138;193.7912445;1554.265137;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.770717382;1.842176398;4.753590107;4.65748167;6.252044678;6.94062233;7.920194149;5.973750114;-0.948822498;-2.218266487;-1.525119424;-0.27235648;-0.948822498;14.42433929;5.579229832;10.63626385;5.824593544;5.796962738;5.26678133;7.348758221;1894993.125;NA;0;0
